document_id,document_text
a480f007-7456-485c-802c-09b16777eb57,"b""UGA-OTP-0283-0087 UGA-OTP-0191.()258 1111111111111111111111 llllll Ill IHI 5 24. I do not remember how long we remained at this place in Palabek, but I do not think it was for very long. I do not know how long KONY was in this place, but I also do not think it was for very long. 23. OB URA was present when I met KONY. OITI was also present. KONY selected ther~ I was then taken by OBURA back to OTII's place with I cannot remember if anybody else brought us to KONY's place and back again to OTil's place other than OB URA. Meeting KONY l 8. l do not remember how much time was spent with OTII before reaching KONY. I remember that after moving from Lukole in Parler, people from OTTI's group were traveling with me. I think some from OITl's group may have also been at the attack at Lwala School; including one called OPIO whom I knew for about one week before he was killed by government soldiers. I think he was an escort for OTIL 19. I met KONY in Palabek in Kitgum near the Ugandan border close to Sudan. We passed through Kalongo to reach Palabek, The first time I met KONY was in Kitgum. I did not meet him before this in Lukole in Pader district when I met OTTI. I met KONY only after that 20. Not all of us brought to that place where KONY was, physically met him; only about four of us met him. I remember the girls meeting KONY were me, I do not remember exactly how long after being at Palabek I was brought to meet KONY; but l think I first met KONY about two months after we were abducted, in about August 2003. 21. The other Lwala girls who were brought to Palabek and not brought to KONY were staying with other commanders. I saw them there. The other commanders with whom these girls stayed included Mzee BANY A. 22. I remember that amongst those LRA who brought us to where KONY was, one was called OB URA, who is from Boroboro. His first name is Aron. This is the only name that I know for him.I OTII including me, whilst the rest remained at this place where we had been selected. I believe that those not chosen to go to OTfl went in the direction of Katakwi, whilst we were brought to OTTI in Pad.er. l saw one of the girls later who told me they were brought back to Katakwi. Her name is1- I cannot recall the numbers in these two groups. I do not remember whom amongst the LR.A stayed with the remaining girls. 5 Witness statement of] """
acd8c7be-0f7f-4d8d-8218-da86bb0fe34a,"b""UGA-OTP-0283-0097 UGA.00069.022 \\ llllll lllll lllll lll\\11111 \\HI 5 a \xc5\x81 33. Shortly afterwards, I heard a helicopter. Later, in the hospital, Twas told that it was a helicopter from the government and that the commander of the soldiers had said that the helicopter should not shoot because there were several civilians hiding in the bush. I know that rebels do not have helicopters. 32. While at the latrine. I also heard two rebels in my house talking to each other in Acholi, one asking the other: 'What have you found in the pot?' The other answered: 'Beans'. The first one replied: 'Scoop it quickly so that we go away'. 31. A bit later, it could have been around 20 minutes, I heard rebels in my house: they were removing things from my house. l realized later that they had taken beans, the trousers of my oldest son, a T-shirt, my head scarf, and the table cloth. Later, when I was in COO.PEE, the soldiers gave me a bag with the things that they had found in my house, and those items were missing. 30. I went outside my house and saw the barracks burning. I thought that the rebels would come and burn my house, too. 1 told Florence: 'You can still run: so run away! 1 cannot run because your sister is dead'. Florence ran away to the direction where the sun sets. I started crawling outside of the house. While l moved, 1 pulled Milly aJong with me. I crawled into the direction of the latrine. J could not walk further and I decided to hide at the latrine because the grass is high around there, whereas the grass around the kraal is short (eaten by the cows). l put Milly down next to the latrine and r laid down myself. Hiding at the latrine 29. The five rebels than entered the house. l was lamenting: 'You are all Acholi children. Why do you do this to us? You have shot and killed my child'. They told me that they wanted cooking oil. We had just received cooking oil from Caritas. l gave them the cooking oil and they walked out. I never see them afterwards. 28. I wanted to move my leg. but I couJd not move it, so l foll down. That is when l realized that I was shot in my Jeft leg. MiHy felJ on me and I saw that a bullet had hit her tummy. The bul1et had entered from one side (a small hole - around l cm. diameter) and had come out from the other side (a much bigger hole - around 5 cm. diameter). I realized she was dead. Florence was also shot at the two big toes of her left food. 27. From outside, standing at the door, all the five rebels started shooting into my house. l believe they may have tried to only hit the ground. They shot into my direction and the direction of my two children, and at everything else in the house. The blankets and other property in my house were destroyed by the bullets, I heard separate shots, not rapid shots (i.e. shots that automatically and very fast follow each other up). 26. Before I reached the door, one of the rebels opened the door, carried the frame of the door together with the door and threw the door away. come outside, I started moving towards the door to open it, shouting: 'I am coming 10 open the door'. Witness statement of A Y AA Pyerina """
acd7fa82-7194-40c2-92e7-607376705ca7,"b'UGA-OTP-0283-0030 OAL ov 6 22. However, this information contained in annex \'A\' does not include the names of all those abducted. Other people abducted have been reporting to different places so l do not think I have good records of those abducted and returned. Annex \'A\' was posted on the wall inside my office until I had to move to another office in about November 2004. There are ticks next to the names of those people who returned after being abducted. These ticks are made by the LC-Is, who report about the people who retum. Also people who return report to my LC-3 office. Annex \'A\' on1y contains information relevant to the people of the six parishes of Pajule sub-county within Pajule IDP camp. The LC-3 chairperson for Lapul county would have the records of those abducted from amongst the Lapul county people living in Pajule IDP camp. 19. I can remember two LC-2 chairpersons who were abducted during the October 2003 attack: Kitara Francis who is about thirty five years old and George. I think they were both with the rebels for about two months and escaped together. They said they were taken to Otti Vincent. They told me about their bad experiences in the bush. The paramount chief, Rwot Oywak was also abducted. I do not have details about his abduction. He was amongst the abductees released by Otti Vincent, to come back. I do not have any other information about his release. I do not know why Otti released them 20. After the attack on l 0 October 2003, the LRA wrote a letter saying that they wanted to come back again to attack Pajule in October 2003. I think it stated they would return on 25 October 2003, but I am not certain. I cannot recall now who had signed the letter. I think that children going to school found the letter on the road between the trading centre and the barracks within Pajule IDP camp. I cannot recall the date but think it was after the attack on I 0 October 2003. I think it was on 14 October 2003. I saw the letter m.yself on about 14 October 2003. The children gave the letter to the GISO who gave it to me and we brought it together to give it to the CO ofHote] Battalion at the barracks, Captain Lubwama, so they could prepare for the attack again if it came. That letter made a lot of people leave the camp for places like Bweyale in Masindi district. I do not have a copy of that letter. Records from Odober 2003 21. I attach as annex ""A"" an original record of people listed as abducted on IO October 2003 during the attack by the LRA, from the six parishes of Pajule subcounty within Pajule IDP camp, according to each ward. This record started being compiled from IO October 2003 to about 15 October 2003. This information about the people who were abducted was provided by some of the relatives of those abducted to some of the LC-1 s of the villages. These LC-1 chairpersons would bring these relatives of those abducted to the LC-3 office. The information contained in annex \'A\' was then recorded by my three secretaries at the LC-3 office, namely Labeja B. Johnson, Margaret Okwera Mrs, and Komakech Johnson. I am not certain if it was the relatives themselves directly or the LC-ls or both who provided this information to the secretaries. However, both relatives and LC-1 s would be present in the office when this information was recorded. UGA.00138.007 I rHlll 11111llifl1111111111111 '"
53aa5740-3b16-46ac-a9f1-3333693fc836,"b'UGA-OTP-0283-0030 OAL ov 6 22. However, this information contained in annex \'A\' does not include the names of all those abducted. Other people abducted have been reporting to different places so l do not think I have good records of those abducted and returned. Annex \'A\' was posted on the wall inside my office until I had to move to another office in about November 2004. There are ticks next to the names of those people who returned after being abducted. These ticks are made by the LC-Is, who report about the people who retum. Also people who return report to my LC-3 office. Annex \'A\' on1y contains information relevant to the people of the six parishes of Pajule sub-county within Pajule IDP camp. The LC-3 chairperson for Lapul county would have the records of those abducted from amongst the Lapul county people living in Pajule IDP camp. 19. I can remember two LC-2 chairpersons who were abducted during the October 2003 attack: Kitara Francis who is about thirty five years old and George. I think they were both with the rebels for about two months and escaped together. They said they were taken to Otti Vincent. They told me about their bad experiences in the bush. The paramount chief, Rwot Oywak was also abducted. I do not have details about his abduction. He was amongst the abductees released by Otti Vincent, to come back. I do not have any other information about his release. I do not know why Otti released them 20. After the attack on l 0 October 2003, the LRA wrote a letter saying that they wanted to come back again to attack Pajule in October 2003. I think it stated they would return on 25 October 2003, but I am not certain. I cannot recall now who had signed the letter. I think that children going to school found the letter on the road between the trading centre and the barracks within Pajule IDP camp. I cannot recall the date but think it was after the attack on I 0 October 2003. I think it was on 14 October 2003. I saw the letter m.yself on about 14 October 2003. The children gave the letter to the GISO who gave it to me and we brought it together to give it to the CO ofHote] Battalion at the barracks, Captain Lubwama, so they could prepare for the attack again if it came. That letter made a lot of people leave the camp for places like Bweyale in Masindi district. I do not have a copy of that letter. Records from Odober 2003 21. I attach as annex ""A"" an original record of people listed as abducted on IO October 2003 during the attack by the LRA, from the six parishes of Pajule subcounty within Pajule IDP camp, according to each ward. This record started being compiled from IO October 2003 to about 15 October 2003. This information about the people who were abducted was provided by some of the relatives of those abducted to some of the LC-1 s of the villages. These LC-1 chairpersons would bring these relatives of those abducted to the LC-3 office. The information contained in annex \'A\' was then recorded by my three secretaries at the LC-3 office, namely Labeja B. Johnson, Margaret Okwera Mrs, and Komakech Johnson. I am not certain if it was the relatives themselves directly or the LC-ls or both who provided this information to the secretaries. However, both relatives and LC-1 s would be present in the office when this information was recorded. UGA.00138.007 I rHlll 11111llifl1111111111111 '"
9c02a6ba-7a64-4cd7-b86f-958b42457530,"b""UGA-OTP-0283-0042 J / IL rv \xc2\xb7o' -~ UGA.00147.219 11n1111111111111m111m1111 6 23. We also heard that people had died on the Pajule side, and the parents of the dead began to go to that direction. One of the dead people in Pajule called OJOK Patrick was from Lapul side and his name is included in the records of the dead people I have provided to the investigators. 24. Another person I heard being killed was APANG, and he was from the Pajule side of the camp. I am not aware of any details of his death. The people who brought the news of the death ofLACUNG told us about this other death. 25. Around five o'clock in the afternoon we began to hear gunshots again. The gunshots were coming from the middle of the trading centre. I hid in the bush with my family, but the next day I was told that it had been the government soldiers shooting in the air. J was wondering why the government soldiers would be shooting in the air after something bad had happened, but I was told then that the commander, LOKECH. had entered the barracks and congratulated his soldiers on how they had repelled the rebels who entered the barracks. The soldiers were drunk and shooting for joy. 26. r have no knowledge of the LRA commanders or groups taking part in the attack of October 2003. Sources of information pertaining to attacks on camps: 27. When an attack happens in a camp, the information of the attack is passed on to the office of the camp commandant, the office of the LC3, and the Disaster Management Committee, which are three separate chains of reporting. 28. Information reaching the camp commandant is collected directly and/or through block leaders, who in tum coJlect it from village leaders. Blocks are equivalents of parishes. There are four blocks in Lapul sub-county. Ogole parish is referred to as Block G, Atoo as Block H; Koyo as Block I, and Luk.aci as Block J. All block leaders who were in office during the attack are still around. 29. The previous camp commandant of Lapul was called ANYWAR Joseph, and he died in March 2003 of disease. I was elected camp commandant on 12 December 2003, and I assumed office on 20 December 2003. During the attack in October 2003, the deputy to the camp commandant, ONE.KA David, was acting camp commandant. He was replaced at the time l was elected, and he left to Bweyale in Masindi District. 30. The office of the LC3 (sub-county level) collects its information through the Local Council (LC) structure, i.e. through parishes (LC2) and villages (LCl ). The LC structure is separate to the camp structure in acquiring information. However, my predecessor as camp commandant, ANYW A~ held also the position of the chairperson of LC3, and during the time of the attack since ANYW AR was dead, the vice LC3 chairperson was in charge. The vice LC3 chairperson is called Mrs Helen OPW AR~ and she is also the vice LC3 chairperson today. The current LC3 chairperson is called OTOO Paul Komakech, and he has been elected only recently to the office. In addition to holding the office of LC3, OTOO is also my deputy camp commandant in the Witness statement of OTIKA Terence Kan yum """
c6937445-ba4d-4cfc-b72a-cca45aafc255,"b'UGA-OTP-0283-0053 UGA.00137.007 f ~111111111111m 1111111111111 6 the rebel commanders were resting, to the overall commander of the group for the attack Otti Vincent. Returning abductees had told us that other commanders at the attack included Raska Lukwiya and Charles Tabuley. I recall that Rwot Oywak, Kitara Francis and Okot Dick were amongst abductees I heard say this. 21. Rwot Oywak. told us he then begged Otti Vincent to release the abductees. Ail the abduetees slept in the bush with the rebels and on 11October2003 at about l lam, Rwot Oywak said that Otti agreed to reJease some of the abductees, l do not know how many of these abductees were released. but Rwot Oywak told me about 500 had been released. The people who were released were ferried by vehicle. Some were taken to the Caritas reception centre. There were some abductees who escaped when the helicopter came and came back to the camp on their own. 22. Abductees who were released informed us about the release. It was Rwot Oywak who told us that it was Otti Vincent who agreed to release those from his group. The other abductees did not say they knew for themselves that it was Otti Vincent who released them, as the discussion between the Rwot Oywak and Otti Vincent was not in the open. 23. Rwot Oywak also told me that after releasing his group of abductees, Otti Vincent had said he would see how they could release the remaining abductees but that they must first carry the looted things. 24. Abductees continued to escape and come back from the bush. Some returning would report to the office of the LC-3, some would go straight home, and some would run to other camps which are not very far from the camp. such as Pader town council camp, Acholi-Bur, and Comer Kilak, Some got into vehicles and went further to places like Masindi district and Lira district. 25. After the rebels had left the camp, I started moving around to find out where people had died. I first went to the lower side of the camp in Lapul sub-county by the barracks with other sub-county leaders and we found dead bodies. I saw dead bodies lying at a distance of about 10 metres from the barracks. The army did not allow people including us to move closer, so we could not determine which bodies were those of civilians and which were those of the army. There were some amongst the dead outside the barracks wearing civilian clothes. We were told by the anny that those outside the barracks, including those wearing civilian clothes, were LRA rebels that the army had killed, When we reached there, the army was already taking the bodies from outside the barracks into the barracks. 26. As one of the camp leaders I was later told by the military that there were civilians amongst the dead killed inside the barracks, as we must know which camp residents are alive or dead. The bodies of the civilians were brought to us from the barracks. 1 understand that they were killed when the rebels had been throwing bombs inside the barracks. These were the civilians who were killed in the barracks that we were informed about. The army told us there were 11 killed outside the barracks. 27. On the day after the attack, I saw on the upper side to the north of Paiule IDP camp the dead body of a businessman, Onek Pangrasio (about half a kilometre '"
0aab995f-896c-4f4e-8989-b40dc021143b,"b""UGA-OTP-0283-0088 IJGA-OTP-0191.0259 I llllll lllll \\111\\ lllll llll\\11111111 6 before they were going to attack Padibe centre to collect things from there. I saw ~nee when I was already in OTTI's household. We were meeting to be distributed because some of the group were going to Sudan. I saw again in Omot, bordering Lira and Pader whilst I was in the sickbay; but they were not in the sickbay with me as well. Release of girls 30. After the group of girls were released by .KAPERE in Katakwi, I recall hearing from T ABU LEY a short time later that all of us girls were to be released. l cannot recall exactly what he said but I believe he said that KONY ordered that all of us Lwala girls who were abducted were to be released. We were told that the Lwala girls not selected to move on after leaving Katak:wi were being released then and those of us selected to move onwards (to Pader) would be released later. However, I believe that none of them remaining behind were released, as I met some of them later whilst we were still in the bush. 31. The names of girls who staved behind and who were not selected to go to OTTI that I can recall include 25. I do not remember very well where I was taken after Palabek, but I think that it was in Atiak. 26. After Palabek I met KONY a second time in Uganda I cannot remember where it was, but [ remember crossing a certain road to reach him. I think that this second time I met him was about one month after the first time we met. During this second time I saw KONY, I also saw/ ,At this time I was in OTTT's household. There were many soldiers there, both times I met KONY in Uganda. 27. During this time period between the first and second time I met KONY~ most of the time OTTI was with us. 28. I remember seeing KONY only twice. After the second time meeting KONY, I do not know whether he was staying in Uganda or was going somewhere else. But KONY separated from OTfI. At this time I was still with OITI's group. 29.I went to Sudan, as KONY went to Sudan. I know I who studied at the same school who was also abducted, but I do not remember now whether she was brought to Sudan. 6 Witness statement o~ """
3ca67c76-7045-4309-8127-60e46e94d418,"b'UGA-OTP-0283-0098 UGA.00069.023 1111m H\\1111111 m1111~11111 6 .: (} 41. I spend the night in the barracks of COOPEE camp. There were also two soldiers wounded during the incident who were in the barracks. J slept in one of the houses of the barracks. The soldiers gave me two Paracetamol. The next morning, at around 0600 hrs. the soldiers went back in the lorry to LUKODI camp, and picked up more injured people from there. The soldiers told us that the lorry had left again for LUKODT. 40. We waited for a while in the vehicle for the other soldiers to arrive. We were still on the road inside the camp. After a while, the other soldiers arrived and we left for COOPRE camp. I was in the lorry with around 20 soldiers and one other civilian: a small girl of whom the mother had run away. We arrived around 2200 hrs. in COOPEE camp after having driven around for a while. On my way to COOPEE camp, from the vehicle, I saw the houses burning in LUKODl camp. 39. When we arrived at the lorry. the soldiers told me: ""Woman, we can not take this child with us"". As they explained, the government does not a11ow that. So they took my child to the mango tree near the main road on the side where the sun rises. J was told later that my child was brought the next day to LALTY A-DWOL and buried there. 38. My house was near the road and I shouted \'Help me, J am shot, I am a civilian and 1 am here\'. It took a while before they heard me. I was still at the latrine. A group of around IO soldiers found me. They first carried my child to the vehicle (that I later realized was a lorry) and then they came back to carry me. When they had found me, I asked the soldiers to get a blanket from my house to cover the corpse of my child. Rescue 37. I had heard that the vehicle stopped and that the soldiers had come outside. I then heard people speaking Acholi and Swahili on the road. r heard them saying in Acholi: \'The soldiers ol\'LUKODI have all run away. It is better to come back tomorrow morning and look for them then\'. I realized that these were not the rebels because l had heard the helicopter, the mamba and a vehicle, and rebels do not have these means of transportation. 36. After around 30 minutes, I also heard that a vehicle came and stopped on the road. Later, when the soldiers took me to the road, I realized that the vehicle was a Jorry. It was a typical military lorry that normally carries soldiers. 35. While the helicopter was still around, l heard a mamba, but 1 did not see it. T heard that the mamba was going towards the direction of UNYAMA River. 1 heard that it stopped at some point and then T could hear it coming back towards the direction of the camp. 34. During the whole time T was laying down next to the latrine, l saw the light of burning houses on the side where the sun rises and at the location where the barracks were. 1 could see that my house was not burned. My knee was painful and bleeding. Witness statement of A YAA Pyerina '"
f66e978c-b8a0-4d46-833b-bdf02f46f0c5,"b'UGA-OTP-0283-0031 7 26. [attach as annex ""D"" records of properties looted from households by the LRA on 10 October 2003 from villages in Palenga parish. Palenga parish is one of the six parishes of Pajule sub-county. These records were compiled by the LC- l of each village within the parish, who took this information directly from those whose properties were looted, and provided these lists to me directly. The details 25. However there may be other records that I made of those abducted on 10 October 2003 who returned, that I have not located as yet. It is difficult to say whether l have such further records or if I can find them because my office contains many records from the past. The GISO also kept his own records of details of returned abductees, which would also be at my office. I took the two notebooks attached as annexes \'B\' and C\' from my office. 24. I have my own handwritten records of people who were abducted and reported to my office, which I wrote in notebooks. I recorded the name of the person, their age, name of their father, name of their mother, name of the village of origin under which they are administered within the camp, parish, sub-county, date of their abduction, the name of their clan, the date of escape) place of escape and name of the LRA commander under whose command they were. I attach as annexes \'B\' and \'C\' the original notebooks I was able to find, containing some details of those abducted by the LRA on 10 October 2003 as well as on other dates from Pajule IDP camp. For example, l refer to the abductees: Okello Charles, who was 13 years old, from Puda village, Koyo parish, Lapul county; and Ojok Bosco, who was 19 years old from Laminokech village. I recorded other information in these notebooks. 23. There are also smaller sheets of paper, which contain details of those abducted on 10 October 2003 from each village. These separate records were compiled by the LC-ls of Pajule IDP camp around the same time. All 86 LC-ls of Pajule subcounty should have compiled their own Jist, but I am not certain if every one of them did so. Each LC-1 should have checked who was missing immediately after the attack and compiled a list of names of abductees from their own village. They continued recording as they were notified of missing people. By around 25 October 2003 I think that no more names were brought There were many people giving information and some of these people were sent to the camp commandant at the same time. [ have not found these separate records at this stage. Whilst all of the LC- I chairpersons were required to make a written record of this information. some without proper office facilities may have lost the records. And sometimes LC-1 s write on small pieces of paper so may not have their own copies of what they gave to me. Before the attack this sort of information was provided to the typist to record, but after he was killed we had no typist. I will seek to find the written records compiled by the LC-1 s. The LC-1 s started bringing to me these lists from the day of the attack. According to these lists. there was a combined figure of 1,210 thought to be abducted. Then the next day 500 returned leaving 710 thought to be abducted. Some came back and some remain missing until now. UGA.00138.008 I ltllll lUll lllfl 111111111 IHI '"
4c81d6a6-4d8c-453f-a369-a5b68e329951,"b'UGA-OTP-0283-0031 7 26. [attach as annex ""D"" records of properties looted from households by the LRA on 10 October 2003 from villages in Palenga parish. Palenga parish is one of the six parishes of Pajule sub-county. These records were compiled by the LC- l of each village within the parish, who took this information directly from those whose properties were looted, and provided these lists to me directly. The details 25. However there may be other records that I made of those abducted on 10 October 2003 who returned, that I have not located as yet. It is difficult to say whether l have such further records or if I can find them because my office contains many records from the past. The GISO also kept his own records of details of returned abductees, which would also be at my office. I took the two notebooks attached as annexes \'B\' and C\' from my office. 24. I have my own handwritten records of people who were abducted and reported to my office, which I wrote in notebooks. I recorded the name of the person, their age, name of their father, name of their mother, name of the village of origin under which they are administered within the camp, parish, sub-county, date of their abduction, the name of their clan, the date of escape) place of escape and name of the LRA commander under whose command they were. I attach as annexes \'B\' and \'C\' the original notebooks I was able to find, containing some details of those abducted by the LRA on 10 October 2003 as well as on other dates from Pajule IDP camp. For example, l refer to the abductees: Okello Charles, who was 13 years old, from Puda village, Koyo parish, Lapul county; and Ojok Bosco, who was 19 years old from Laminokech village. I recorded other information in these notebooks. 23. There are also smaller sheets of paper, which contain details of those abducted on 10 October 2003 from each village. These separate records were compiled by the LC-ls of Pajule IDP camp around the same time. All 86 LC-ls of Pajule subcounty should have compiled their own Jist, but I am not certain if every one of them did so. Each LC-1 should have checked who was missing immediately after the attack and compiled a list of names of abductees from their own village. They continued recording as they were notified of missing people. By around 25 October 2003 I think that no more names were brought There were many people giving information and some of these people were sent to the camp commandant at the same time. [ have not found these separate records at this stage. Whilst all of the LC- I chairpersons were required to make a written record of this information. some without proper office facilities may have lost the records. And sometimes LC-1 s write on small pieces of paper so may not have their own copies of what they gave to me. Before the attack this sort of information was provided to the typist to record, but after he was killed we had no typist. I will seek to find the written records compiled by the LC-1 s. The LC-1 s started bringing to me these lists from the day of the attack. According to these lists. there was a combined figure of 1,210 thought to be abducted. Then the next day 500 returned leaving 710 thought to be abducted. Some came back and some remain missing until now. UGA.00138.008 I ltllll lUll lllfl 111111111 IHI '"
533ed73a-4e02-4ca2-ae73-3d1613c48ad0,"b""UGA-OTP-0283-0043 UGA.00147.220 I llJJ/111111111!1 Hm lllf IHJ 7 Lapul camp. LC3 's office will have originals of their own records received through the LC structure pertaining to the attack in October 2003. 31. The Disaster Management Committee, which is a sub-county level management committee, is headed by the Sub-county Chief. The Committee represents a third separate source of information, and it receives its information either directly from individuals or from the parish chiefs. During the attack of October 2003 the Committee was headed by the previous Sub-County Chief called OYET, who was also present during the attack. OYET has been transferred and he is now the Sub-County Chief of Parabongo sub-county in Agago County. Parler District. I believe the current Sub-County Chief shouJd have access to any records, which would have been compiled in relation to the October 2003 attack. Tue current Sub-County chief is called AKONGO Eunice and she took office in 2004. 32. A fourth source of information for records pertaining to attacks on camps are the community volunteer councillors (CVC), a concept introduced by an Italian NGO called A VSJ. The CVC's are local volunteers who compile their records e.g. when attacks take place in the camps. The CVC's provide these records directly to AVSI, but also keep their own copies. 33. When [ came into office, [ asked the acting camp commandant ONEKA to hand over all records to me. The only records he provided to me were the numbers of the people in the camp in the document, which l have provided to the investigators. I never saw any records that may have been kept by my predecessor ANYW AR. 34. My secretary OKEMA 0 Ben, brother of the late LACUNG. is a community volunteer councillor in addition to being the secretary of the camp. I assigned OKEMA, on about 25 June 2004, as responsible for recording any abductions from Lapul IDP camp and recording return of abductees. 35. After the request from the ICC for me to provide records relevant to the attack on Lapul IDP camp in October 2003, I asked OK.EMA 0 Ben to provide this information. 36. OKEMA wrote down the information I requested. copying it from original records to which he had access at the office of the eve. This information he copied is contained in documents that I have provided to the investigators as originals. As OKEMA copied the information at the CVC offices, I believe the CVC records would have been his primary source of information. OK.EMA might have had access or included through some other means also certain records of the former vice camp commandant or camp commandant, but 1 am not sure. In his position as the secretary of the camp, OKEMA would have had access on1y to information related to the camp structure, not to the LC structure information. 37. l have provided the investigators the original documents the camp secretary OKEMA compiled on my request as described above. All the documents [ have Witness statement of OTJKA Terence Kan yum """
db15a431-eb2b-40b3-94fd-5f7c7eb245ba,"b""UGA-OTP-0283-0054 UGA.00137 .008 11111111111111~11llll~11111111 7 from Pajule IDP camp). His body was already swollen. I saw the body after his brother had turned the body around and the body was covered with a blanket. We asked for the blanket to be removed and it was. I saw the dead body was lying sideways. The head was swollen. The body was all bloody sol could not tell where the blood was coming from. The brother told us that before we reached the body the brother had turned round the body and found that Pangrasio had been shot in the back. 28. After this, in the afternoon I saw the dead body of the sub-county typist \xc5\x81 .Kinyera Lacung, I saw the body in his home, after it had been carried from the bush to his home. The body had been wrapped so l could not see the wounds and T could not see his face. His relatives who brought his body back said that his head had been beaten, and that his body was found about one kilometre away from the Pajule side of the camp where he had been killed. I cannot recall his relatives' names at this moment. 29. We were later told by returning abductees that Lacung had been killed by rebels because he could not carry the load he was given by them. They said the rebels used a club to kill him and brought the club with them. I heard them as they spoke but I cannot reca11 any of their names. I do not know why Pangrasio was killed. 30. I understand that Pangrasio was Jater buried by his relatives at the site where he was killed, after his identification, as it is the Acholi culture that if somebody is killed they are not buried at their home compound. I understand that Lacung was buried in the cemetery. 31. There were reports of other dead bodies found in various places near by the camp, on the route taken by the rebels but I did not go to see them myself. But many other camp residents went to check whether these dead people were related to them. By 11 October 2003 I had received information about nine of the dead from Pajulc sub-county, which I recorded. 32. The camp residents could not see anybody killed if the bodies were much farther along the route taken by the rebels where it was not safe to go further. However, reports were coming back. from abductees who returned, about other abductees, who they said had been killed by rebels for example for trying to escape or for not being able to walk any more. T cannot recall the names of any of the returned abductees I heard this from or names of abductees they said they saw killed in this way. 33. Once a dead person was identified we informed relatives that they could bury their dead. I am not certain if this was on the same day of the attack, but it was most Likely to have been on the following morning. 34. On the day of the attack, everybody including me was busy checking on their relatives to ensure they were all there. This was when I was starting to receive reports as to who had not been seen and who had been abducted. 35. After checking on my relatives, I went with others to see the huts that were burnt and other things that were destroyed on that day. """
fa476e41-b986-4751-84fa-afe8c21b7930,"b""st : 1\xc5\x81 ~J/j 1\xc5\x811 UGA-OTP-0283-0089 UGA\xc2\xb7OTP-0191 ..0260 I \\Ulll lll\\l !llll lllll lllll llll llll 7 Pajule 38. I remember people leaving for the attack on Pajule on 9 October 2003 at night; as they gathered in OITI' s compound where we stayed. Between the second time after meeting KONY and the attack on PajuJe I remember traveling to Acholibur and Pajule itself. During this time period I do not remember whether we went back to Lango with OTfl, but we did not return to Teso. During this period I was in OTTI's group and I stayed in his household. OTII was the group leader and he remained with us. 39. I recall that the commanders involved in the Pajule attack besides OITI were Raska LUKWIY A and ACEL CALO AP AR. Just before the attack at Pajule I heard OTTI give the orders to abduct. Some time before the attack I also heard him tell one of his favourite wives that KONY had said there were already enough women in the bush so that they did not need to abduct any more women. 40. I have heard of Dominic ONG WEN, but I never saw him. I have heard of ODOMI and even saw him but I cannot remember where this was. 33. The rest of those girls I mentioned who were not selected to meet OTTI, I do not recall seeing again in the bush after we had been selected to go meet OTTI. I learnt later that is dead. She was staying with T ABU LEY. The wives of T ABU LEY took her to OKUTI' s household after T ABULEY' s death. I met-~n OKUTl's household after T ABU LEY died. I met some of the girls who were in OKUTI's household after they escaped and they told me that 1-~as killed by a gunship in Pader. I remember seeing the remains of what was later confirmed to me to be- s dead body between Patongo and Adilang. She was not killed when we were on the way to om in Pader after we were first abducted. 34. I have never seen o~ since I last saw them when we left to meet OTTI. I last saw lin the bush before we left to meet OTTI; she escaped and I saw her on my return. I sav.j when I came out of the bush as she had also come out. I never saw -again in the bush, but saw her after I returned. 35., are currently all at the same school with me. 36. When we came to where OTil was in Pader; LABONGO who had brought us to this location told us that we had to rise early the next morning because we were going to be released. Y ARDIN, who died, had also previously said to us that we would be released. OITI was not with us, but was not far from our group sitting with other commanders, when LABONGO told us girls that we were going to be released. 37. But when we met OTII he would not allow us to be released. We were deceived when we were told we would be released. When OTT! saw us being lined up he said that we could not be released without his permission. After he said we were not going to be released he had a photograph taken of us with him. 7 Witness statement of """
